PFAM_ID	ID
PF06638	GO:0016021
PF06644	GO:0065003
PF06644	GO:0005739
PF06645	GO:0006465
PF06645	GO:0005787
PF06645	GO:0016021
PF06657	GO:0008017
PF06658	GO:0003725
PF06663	GO:0009966
PF06663	GO:0005737
PF06663	GO:0016020
PF06668	GO:0004867
PF06668	GO:0030212
PF06682	GO:2001256
PF06682	GO:0030176
PF06699	GO:0006506
PF06699	GO:0005789
PF06701	GO:0004842
PF06701	GO:0046872
PF06701	GO:0016567
PF06703	GO:0006465
PF06703	GO:0005787
PF06703	GO:0016021
PF06729	GO:0006355
PF06729	GO:0034080
PF06732	GO:0042254
PF06732	GO:0005730
PF06733	GO:0003677
PF06733	GO:0003678
PF06733	GO:0005524
PF06736	GO:0005267
PF06743	GO:0044528
PF06775	GO:0019915
PF06783	GO:0016021
PF06784	GO:0032981
PF06807	GO:0031124
PF06809	GO:0016021
PF06814	GO:0016021
PF06816	GO:0030154
PF06816	GO:0016021
PF06817	GO:0003964
PF06817	GO:0006278
PF06821	GO:0016787
PF06825	GO:0003714
PF06831	GO:0003684
PF06831	GO:0003906
PF06831	GO:0008270
PF06831	GO:0016799
PF06831	GO:0006284
PF06839	GO:0008270
PF06858	GO:0005525
PF06859	GO:0008168
PF06862	GO:0005634
PF06870	GO:0003677
PF06870	GO:0006351
PF06881	GO:0006368
PF06881	GO:0005634
PF06881	GO:0070449
PF06883	GO:0003899
PF06883	GO:0006351
PF06883	GO:0005634
PF06888	GO:0016791
PF06905	GO:0043066
PF06936	GO:0006886
PF06936	GO:0030176
PF06941	GO:0008253
PF06941	GO:0009264
PF06951	GO:0004623
PF06951	GO:0005509
PF06951	GO:0016042
PF06951	GO:0005576
PF06954	GO:0005179
PF06954	GO:0005576
PF06957	GO:0005198
PF06957	GO:0005515
PF06957	GO:0006886
PF06957	GO:0016192
PF06957	GO:0030126
PF06963	GO:0005381
PF06963	GO:0034755
PF06963	GO:0016021
PF06984	GO:0003735
PF06984	GO:0006412
PF06984	GO:0005761
PF06989	GO:0005737
PF06990	GO:0001733
PF06990	GO:0009247
PF06990	GO:0016021
PF07034	GO:0003677
PF07034	GO:0006260
PF07034	GO:0005664
PF07074	GO:0006614
PF07074	GO:0016021
PF07086	GO:0007029
PF07086	GO:0005789
PF07111	GO:0030154
PF07140	GO:0019955
PF07140	GO:0016020
PF07147	GO:0003735
PF07147	GO:0006412
PF07147	GO:0005739
PF07147	GO:0005840
PF07156	GO:0016670
PF07156	GO:0030328
PF07156	GO:0055114
PF07159	GO:0031267
PF07160	GO:0008017
PF07160	GO:0007059
PF07160	GO:0051301
PF07163	GO:0044877
PF07163	GO:0045046
PF07163	GO:0005779
PF07175	GO:0031214
PF07213	GO:0005102
PF07213	GO:0043548
PF07213	GO:0014068
PF07213	GO:0050776
PF07213	GO:0016020
PF07225	GO:0008137
PF07225	GO:0005739
PF07228	GO:0016791
PF07259	GO:0004866
PF07259	GO:0010951
PF07260	GO:0015114
PF07260	GO:0035435
PF07260	GO:0016021
PF07263	GO:0001503
PF07263	GO:0030198
PF07289	GO:0034464
PF07297	GO:0030234
PF07297	GO:0019348
PF07297	GO:0030176
PF07347	GO:0008137
PF07347	GO:0042773
PF07347	GO:0005743
PF07354	GO:0007339
PF07354	GO:0005576
PF07359	GO:0042742
PF07392	GO:0006915
PF07392	GO:0008285
PF07393	GO:0006887
PF07393	GO:0005737
PF07412	GO:0006275
PF07421	GO:0005184
PF07421	GO:0005576
PF07426	GO:0061640
PF07426	GO:0005869
PF07448	GO:0046849
PF07448	GO:0005576
PF07469	GO:0005634
PF07479	GO:0004367
PF07479	GO:0005975
PF07479	GO:0055114
PF07491	GO:0004865
PF07491	GO:0032515
PF07496	GO:0008270
PF07500	GO:0006351
PF07527	GO:0003677
PF07527	GO:0006355
PF07531	GO:0006351
PF07533	GO:0005515
PF07535	GO:0003676
PF07535	GO:0008270
PF07541	GO:0003723
PF07541	GO:0003743
PF07542	GO:0043461
PF07544	GO:0003712
PF07544	GO:0006357
PF07544	GO:0016592
PF07545	GO:0006355
PF07545	GO:0005634
PF07546	GO:0005515
PF07557	GO:0045132
PF07557	GO:0000775
PF07557	GO:0005634
PF07562	GO:0004930
PF07562	GO:0007186
PF07565	GO:0008509
PF07565	GO:0006820
PF07565	GO:0016021
PF07569	GO:0006355
PF07571	GO:0006367
PF07574	GO:0006281
PF07574	GO:0030915
PF07645	GO:0005509
PF07646	GO:0005515
PF07647	GO:0005515
PF07648	GO:0005515
PF07650	GO:0003723
PF07651	GO:0005543
PF07653	GO:0005515
PF07657	GO:0007219
PF07657	GO:0007275
PF07657	GO:0016021
PF07677	GO:0005576
PF07678	GO:0005615
PF07684	GO:0007219
PF07684	GO:0007275
PF07684	GO:0030154
PF07684	GO:0016021
PF07690	GO:0022857
PF07690	GO:0055085
PF07700	GO:0020037
PF07701	GO:0004383
PF07701	GO:0006182
PF07706	GO:0004838
PF07706	GO:0030170
PF07706	GO:0009074
PF07710	GO:0051262
PF07711	GO:0004663
PF07711	GO:0008270
PF07713	GO:0006397
PF07714	GO:0004672
PF07714	GO:0006468
PF07716	GO:0003700
PF07716	GO:0006355
PF07718	GO:0005198
PF07718	GO:0006886
PF07718	GO:0016192
PF07718	GO:0030126
PF07722	GO:0016787
PF07724	GO:0005524
PF07724	GO:0016887
PF07728	GO:0005524
PF07728	GO:0016887
PF07731	GO:0005507
PF07731	GO:0016491
PF07731	GO:0055114
PF07732	GO:0005507
PF07743	GO:0051259
PF07748	GO:0004559
PF07748	GO:0006013
PF07749	GO:0005783
PF07757	GO:0008168
PF07776	GO:0008270
PF07776	GO:0005634
PF07778	GO:0034508
PF07778	GO:0000776
PF07780	GO:0008168
PF07780	GO:0006364
PF07780	GO:0005634
PF07782	GO:0016021
PF07809	GO:0009968
PF07809	GO:0005737
PF07810	GO:0016021
PF07817	GO:0016973
PF07817	GO:0005643
PF07818	GO:0006355
PF07819	GO:0016788
PF07830	GO:0000287
PF07830	GO:0004721
PF07830	GO:0030145
PF07831	GO:0016763
PF07831	GO:0006213
PF07834	GO:0005096
PF07834	GO:0007165
PF07837	GO:0005542
PF07837	GO:0016740
PF07847	GO:0016702
PF07847	GO:0055114
PF07850	GO:0038023
PF07850	GO:0016021
PF07851	GO:0016021
PF07855	GO:0006914
PF07859	GO:0016787
PF07890	GO:0006364
PF07904	GO:0006355
PF07904	GO:0005634
PF07904	GO:0043189
PF07912	GO:0009306
PF07912	GO:0005788
PF07926	GO:0006606
PF07928	GO:0042147
PF07933	GO:0006897
PF07933	GO:0016020
PF07934	GO:0003684
PF07934	GO:0008534
PF07934	GO:0006289
PF07941	GO:0005249
PF07941	GO:0030955
PF07941	GO:0006813
PF07941	GO:0016021
PF07947	GO:0016021
PF07959	GO:0016772
PF07962	GO:0006974
PF07962	GO:0048478
PF07962	GO:0005634
PF07966	GO:0004190
PF07966	GO:0006508
PF07967	GO:0008270
PF07973	GO:0004812
PF07973	GO:0005524
PF07973	GO:0043039
PF07975	GO:0008270
PF07975	GO:0006281
PF07984	GO:1990817
PF07988	GO:0006355
PF07989	GO:0005815
PF07992	GO:0016491
PF07992	GO:0055114
PF07994	GO:0004512
PF07994	GO:0006021
PF07994	GO:0008654
PF07998	GO:0008233
PF07998	GO:0006508
PF08022	GO:0016491
PF08022	GO:0055114
PF08030	GO:0016491
PF08030	GO:0055114
PF08032	GO:0008168
PF08038	GO:0030150
PF08038	GO:0005742
PF08039	GO:0005739
PF08040	GO:0003954
PF08040	GO:0005739
PF08043	GO:0003779
PF08043	GO:0030036
PF08043	GO:0030054
PF08064	GO:0004674
PF08066	GO:0006396
PF08066	GO:0000176
PF08069	GO:0003735
PF08069	GO:0006412
PF08069	GO:0005840
PF08072	GO:0003677
PF08072	GO:0005524
PF08072	GO:0016818
PF08072	GO:0006260
PF08072	GO:0005634
PF08082	GO:0000398
PF08083	GO:0000398
PF08122	GO:0022900
PF08122	GO:0005739
PF08123	GO:0018024
PF08127	GO:0004197
PF08127	GO:0050790
PF08142	GO:0042254
PF08142	GO:0005634
PF08144	GO:0003723
PF08145	GO:0006364
PF08147	GO:0003723
PF08147	GO:0003724
PF08147	GO:0005524
PF08147	GO:0005634
PF08150	GO:0016021
PF08152	GO:0003723
PF08152	GO:0004386
PF08152	GO:0005524
PF08157	GO:0005634
PF08159	GO:0005634
PF08163	GO:0003677
PF08163	GO:0004677
PF08163	GO:0005524
PF08163	GO:0006303
PF08163	GO:0005634
PF08164	GO:0005634
PF08165	GO:0016021
PF08168	GO:0005634
PF08172	GO:0006891
PF08172	GO:0030173
PF08198	GO:0003677
PF08202	GO:0007059
PF08202	GO:0051301
PF08202	GO:0000444
PF08208	GO:0006360
PF08210	GO:0008270
PF08210	GO:0016814
PF08214	GO:0004402
PF08214	GO:0006355
PF08214	GO:0016573
PF08236	GO:0018024
PF08236	GO:0006355
PF08236	GO:0034968
PF08236	GO:0005694
PF08240	GO:0055114
PF08241	GO:0008168
PF08264	GO:0004812
PF08264	GO:0006418
PF08285	GO:0006486
PF08288	GO:0006506
PF08294	GO:0030150
PF08294	GO:0005744
PF08314	GO:0006890
PF08320	GO:0006506
PF08320	GO:0005789
PF08326	GO:0003989
PF08326	GO:0005524
PF08326	GO:0006633
PF08332	GO:0004683
PF08332	GO:0005516
PF08332	GO:0006468
PF08336	GO:0004656
PF08336	GO:0016702
PF08336	GO:0055114
PF08336	GO:0005783
PF08367	GO:0006508
PF08375	GO:0030234
PF08375	GO:0042176
PF08375	GO:0000502
PF08397	GO:0007009
PF08416	GO:0005515
PF08430	GO:0008134
PF08430	GO:0019904
PF08447	GO:0005515
PF08449	GO:0055085
PF08451	GO:0005615
PF08490	GO:0003887
PF08490	GO:0008270
PF08490	GO:0006260
PF08490	GO:0005634
PF08491	GO:0004506
PF08491	GO:0050660
PF08491	GO:0055114
PF08491	GO:0016021
PF08492	GO:0008312
PF08492	GO:0006614
PF08492	GO:0048500
PF08499	GO:0004114
PF08506	GO:0006886
PF08513	GO:0005515
PF08515	GO:0004675
PF08515	GO:0005524
PF08515	GO:0006468
PF08515	GO:0016020
PF08517	GO:0003723
PF08517	GO:0005515
PF08519	GO:0003689
PF08519	GO:0005524
PF08519	GO:0006260
PF08519	GO:0005663
PF08526	GO:0004668
PF08526	GO:0005509
PF08526	GO:0005737
PF08527	GO:0004668
PF08527	GO:0005509
PF08527	GO:0018101
PF08527	GO:0005737
PF08534	GO:0016491
PF08540	GO:0004421
PF08540	GO:0006084
PF08540	GO:0010142
PF08551	GO:0006890
PF08551	GO:0016021
PF08558	GO:0042162
PF08558	GO:0042803
PF08563	GO:0005515
PF08573	GO:0004519
PF08573	GO:0006281
PF08597	GO:0003743
PF08597	GO:0005737
PF08597	GO:0005852
PF08603	GO:0003779
PF08603	GO:0007010
PF08612	GO:0003712
PF08612	GO:0006357
PF08612	GO:0016592
PF08613	GO:0019901
PF08613	GO:0000079
PF08615	GO:0006401
PF08615	GO:0032299
PF08625	GO:0006364
PF08625	GO:0032040
PF08631	GO:0051321
PF08638	GO:0003712
PF08638	GO:0006357
PF08638	GO:0016592
PF08640	GO:0030515
PF08640	GO:0000462
PF08641	GO:0000070
PF08641	GO:0000776
PF08648	GO:0008380
PF08660	GO:0006488
PF08661	GO:0003677
PF08661	GO:0006260
PF08661	GO:0006281
PF08661	GO:0006310
PF08661	GO:0005634
PF08675	GO:0003723
PF08675	GO:0004535
PF08675	GO:0046872
PF08675	GO:0006402
PF08675	GO:0005634
PF08675	GO:0005737
PF08676	GO:0005524
PF08676	GO:0006298
PF08683	GO:0008017
PF08685	GO:0004222
PF08685	GO:0008270
PF08688	GO:0051015
PF08694	GO:0061657
PF08694	GO:0071569
PF08702	GO:0005102
PF08702	GO:0030168
PF08702	GO:0051258
PF08702	GO:0005577
PF08703	GO:0004435
PF08703	GO:0005509
PF08703	GO:0016042
PF08704	GO:0016429
PF08704	GO:0030488
PF08704	GO:0031515
PF08711	GO:0005634
PF08718	GO:0120013
PF08718	GO:0120009
PF08718	GO:0005737
PF08752	GO:0005198
PF08752	GO:0006886
PF08752	GO:0016192
PF08752	GO:0030126
PF08755	GO:0003677
PF08767	GO:0005049
PF08771	GO:0044877
PF08774	GO:0016788
PF08777	GO:0003723
PF08782	GO:0046332
PF08783	GO:0008270
PF08797	GO:0003676
PF08797	GO:0008270
PF08797	GO:0016818
PF08815	GO:0003713
PF08815	GO:0006355
PF08815	GO:0005634
PF08825	GO:0019781
PF08825	GO:0045116
PF08826	GO:0004674
PF08826	GO:0005524
PF08826	GO:0006468
PF08831	GO:0042289
PF08831	GO:0019882
PF08831	GO:0016021
PF08880	GO:0005524
PF08880	GO:0006355
PF08880	GO:0005634
PF08911	GO:0005643
PF08912	GO:0031267
PF08917	GO:0005026
PF08917	GO:0005524
PF08917	GO:0046872
PF08917	GO:0006468
PF08917	GO:0016020
PF08919	GO:0004715
PF08919	GO:0005524
PF08919	GO:0006468
PF08923	GO:0032006
PF08925	GO:0005634
PF08926	GO:0000287
PF08926	GO:0004674
PF08926	GO:0005524
PF08926	GO:0006468
PF08941	GO:0061630
PF08941	GO:0016567
PF08961	GO:0006914
PF08996	GO:0003887
PF08996	GO:0006260
PF08997	GO:0008121
PF08997	GO:0009055
PF09004	GO:0008168
PF09004	GO:0016706
PF09004	GO:0055114
PF09005	GO:0003676
PF09005	GO:0006355
PF09026	GO:0003677
PF09026	GO:0003682
PF09026	GO:0000775
PF09029	GO:0003870
PF09029	GO:0030170
PF09029	GO:0006778
PF09029	GO:0005759
PF09030	GO:0003713
PF09030	GO:0004402
PF09030	GO:0006355
PF09030	GO:0016573
PF09030	GO:0000123
PF09030	GO:0005634
PF09034	GO:0005515
PF09034	GO:0043123
PF09036	GO:0004674
PF09036	GO:0005096
PF09036	GO:0006468
PF09036	GO:0007165
PF09040	GO:0000287
PF09040	GO:0005524
PF09040	GO:0008900
PF09040	GO:1902600
PF09040	GO:0016020
PF09057	GO:0006915
PF09057	GO:0006919
PF09057	GO:0005739
PF09066	GO:0006886
PF09066	GO:0016192
PF09066	GO:0030131
PF09085	GO:0007155
PF09085	GO:0016020
PF09088	GO:0016070
PF09090	GO:0016070
PF09103	GO:0000724
PF09110	GO:0031491
PF09110	GO:0043044
PF09111	GO:0003676
PF09111	GO:0005524
PF09111	GO:0016818
PF09111	GO:0006338
PF09111	GO:0005634
PF09127	GO:0008237
PF09127	GO:0008270
PF09128	GO:0005085
PF09128	GO:0005737
PF09138	GO:0034227
PF09138	GO:0005737
PF09139	GO:0004605
PF09139	GO:0032049
PF09141	GO:0005200
PF09141	GO:0001726
PF09141	GO:0005925
PF09162	GO:0003723
PF09162	GO:0006406
PF09162	GO:0005737
PF09165	GO:0008121
PF09165	GO:0055114
PF09166	GO:0004074
PF09166	GO:0008270
PF09166	GO:0042167
PF09166	GO:0055114
PF09172	GO:0005319
PF09172	GO:0006869
PF09174	GO:0016480
PF09177	GO:0048193
PF09177	GO:0016020
PF09180	GO:0000166
PF09180	GO:0004827
PF09180	GO:0005524
PF09180	GO:0006433
PF09180	GO:0005737
PF09184	GO:0019888
PF09184	GO:0030289
PF09202	GO:0004674
PF09202	GO:0005524
PF09202	GO:0006468
PF09229	GO:0001671
PF09229	GO:0051087
PF09230	GO:0016787
PF09230	GO:0006309
PF09230	GO:0005634
PF09230	GO:0005737
PF09236	GO:0030492
PF09236	GO:0006457
PF09236	GO:0030218
PF09236	GO:0050821
PF09238	GO:0004896
PF09238	GO:0002532
PF09238	GO:0016021
PF09243	GO:0008168
PF09243	GO:0006412
PF09258	GO:0016757
PF09258	GO:0016021
PF09261	GO:0004559
PF09261	GO:0006013
PF09262	GO:0005524
PF09262	GO:0007031
PF09262	GO:0005777
PF09268	GO:0005198
PF09268	GO:0006886
PF09268	GO:0016192
PF09268	GO:0030130
PF09268	GO:0030132
PF09270	GO:0000978
PF09270	GO:0006357
PF09271	GO:0003677
PF09271	GO:0003700
PF09271	GO:0006355
PF09271	GO:0005634
PF09272	GO:0004252
PF09272	GO:0070008
PF09280	GO:0003684
PF09280	GO:0006289
PF09280	GO:0043161
PF09286	GO:0008236
PF09289	GO:0005515
PF09296	GO:0016787
PF09297	GO:0016787
PF09297	GO:0046872
PF09298	GO:0004334
PF09298	GO:0009072
PF09302	GO:0006302
PF09302	GO:0005634
PF09307	GO:0042289
PF09307	GO:0006886
PF09307	GO:0006955
PF09307	GO:0019882
PF09307	GO:0016020
PF09326	GO:0016651
PF09326	GO:0051536
PF09326	GO:0055114
PF09329	GO:0006260
PF09329	GO:0005634
PF09334	GO:0000166
PF09334	GO:0004812
PF09334	GO:0005524
PF09334	GO:0006418
PF09340	GO:0016573
PF09340	GO:0000123
PF09360	GO:0051537
PF09360	GO:0043231
PF09377	GO:0042254
PF09382	GO:0043138
PF09382	GO:0006260
PF09382	GO:0006281
PF09384	GO:0006364
PF09384	GO:0005730
PF09396	GO:0004252
PF09396	GO:0006508
PF09396	GO:0007596
PF09396	GO:0005576
PF09398	GO:0034453
PF09398	GO:0005815
PF09412	GO:0004521
PF09415	GO:0006281
PF09415	GO:0051382
PF09416	GO:0003723
PF09416	GO:0003724
PF09416	GO:0005524
PF09416	GO:0008270
PF09416	GO:0000184
PF09416	GO:0005737
PF09429	GO:0006396
PF09445	GO:0008168
PF09445	GO:0001510
PF09445	GO:0009452
PF09446	GO:0070072
PF09494	GO:0006260
PF09494	GO:0006281
PF09494	GO:0005634
PF09494	GO:0033557
PF09496	GO:0034508
PF09496	GO:0000776
PF09497	GO:0003712
PF09497	GO:0006357
PF09497	GO:0016592
PF09507	GO:0006260
PF09507	GO:0005634
PF09507	GO:0043625
PF09514	GO:0006355
PF09514	GO:0005634
PF09596	GO:0003713
PF09596	GO:0007219
PF09596	GO:0045944
PF09596	GO:0016607
PF09606	GO:0003712
PF09606	GO:0006357
PF09606	GO:0016592
PF09637	GO:0003712
PF09637	GO:0006357
PF09637	GO:0016592
PF09668	GO:0004190
PF09668	GO:0006508
PF09696	GO:0007064
PF09696	GO:0031390
PF09724	GO:0007064
PF09724	GO:0031390
PF09726	GO:0023041
PF09726	GO:0030867
PF09728	GO:0019905
PF09730	GO:0008093
PF09730	GO:0070840
PF09732	GO:0005515
PF09738	GO:0006355
PF09740	GO:0009411
PF09743	GO:0061666
PF09743	GO:0071569
PF09748	GO:0003712
PF09748	GO:0006357
PF09748	GO:0016592
PF09749	GO:0004518
PF09749	GO:0034477
PF09763	GO:0006887
PF09763	GO:0000145
PF09768	GO:0004222
PF09769	GO:0042407
PF09769	GO:0061617
PF09771	GO:0035307
PF09771	GO:0071595
PF09773	GO:0060271
PF09773	GO:0036038
PF09776	GO:0003735
PF09776	GO:0005762
PF09782	GO:0006120
PF09782	GO:0005747
PF09787	GO:0007030
PF09788	GO:0034597
PF09788	GO:0046856
PF09803	GO:0033617
PF09803	GO:0005739
PF09807	GO:0002098
PF09807	GO:0033588
PF09810	GO:0045145
PF09815	GO:0016021
PF09817	GO:0007093
PF09817	GO:1990423
PF10018	GO:0003712
PF10018	GO:0006357
PF10018	GO:0016592
PF10033	GO:0006914
PF10033	GO:1990316
PF10034	GO:0016021
PF10044	GO:0006351
PF10044	GO:0070176
PF10147	GO:0005634
PF10152	GO:0071203
PF10155	GO:0030014
PF10156	GO:0003712
PF10156	GO:0006357
PF10156	GO:0016592
PF10158	GO:0032418
PF10161	GO:0036444
PF10161	GO:0051560
PF10161	GO:1990246
PF10163	GO:0003713
PF10163	GO:0006406
PF10163	GO:0045893
PF10163	GO:0000124
PF10163	GO:0005643
PF10166	GO:0010756
PF10166	GO:0005887
PF10171	GO:0042721
PF10176	GO:0007034
PF10176	GO:0030001
PF10181	GO:0017176
PF10185	GO:0006457
PF10191	GO:0006886
PF10191	GO:0017119
PF10192	GO:0007186
PF10192	GO:0019236
PF10204	GO:0015031
PF10204	GO:0005789
PF10204	GO:0016021
PF10218	GO:2000640
PF10220	GO:0000184
PF10229	GO:0009235
PF10231	GO:0097193
PF10232	GO:0003712
PF10232	GO:0006357
PF10232	GO:0016592
PF10233	GO:0016021
PF10237	GO:0008168
PF10240	GO:0000813
PF10244	GO:0003735
PF10255	GO:0003743
PF10255	GO:0005737
PF10255	GO:0005852
PF10261	GO:0019915
PF10261	GO:0005789
PF10265	GO:0008053
PF10266	GO:0071203
PF10272	GO:0061630
PF10272	GO:0016567
PF10272	GO:0016021
PF10278	GO:0003712
PF10278	GO:0006357
PF10278	GO:0016592
PF10280	GO:0003712
PF10280	GO:0006357
PF10280	GO:0016592
PF10288	GO:0000049
PF10288	GO:0002098
PF10288	GO:0034227
PF10309	GO:0000340
PF10309	GO:0003729
PF10341	GO:0042162
PF10341	GO:0007004
PF10341	GO:0051973
PF10341	GO:0000781
PF10341	GO:0005697
PF10345	GO:0007064
PF10384	GO:0042393
PF10384	GO:0005634
PF10390	GO:0006368
PF10390	GO:0008023
PF10391	GO:0003677
PF10391	GO:0034061
PF10392	GO:0006891
PF10392	GO:0017119
PF10394	GO:0006325
PF10401	GO:0003700
PF10401	GO:0006355
PF10403	GO:0003677
PF10404	GO:0003677
PF10405	GO:0003677
PF10408	GO:0034450
PF10408	GO:0006511
PF10408	GO:0016567
PF10408	GO:0000151
PF10415	GO:0016829
PF10415	GO:0006099
PF10417	GO:0051920
PF10417	GO:0055114
PF10430	GO:0004714
PF10430	GO:0005524
PF10430	GO:0006468
PF10430	GO:0007169
PF10430	GO:0005887
PF10447	GO:0003723
PF10447	GO:0000178
PF10461	GO:0006915
PF10461	GO:0006974
PF10471	GO:0030071
PF10471	GO:0031145
PF10471	GO:0005680
PF10473	GO:0008134
PF10473	GO:0042803
PF10473	GO:0070840
PF10476	GO:0005639
PF10483	GO:0002098
PF10483	GO:0033588
PF10484	GO:0003735
PF10484	GO:0006412
PF10484	GO:0005840
PF10486	GO:0046935
PF10486	GO:0005944
PF10487	GO:0017056
PF10501	GO:0005739
PF10505	GO:0008023
PF10508	GO:0043248
PF10510	GO:0016255
PF10510	GO:0042765
PF10514	GO:0006915
PF10541	GO:0016021
PF10568	GO:0001401
PF10574	GO:0051126
PF10579	GO:0033130
PF10579	GO:0043495
PF10579	GO:0007268
PF10584	GO:0006511
PF10584	GO:0019773
PF10588	GO:0016491
PF10588	GO:0055114
PF10589	GO:0051539
PF10591	GO:0005509
PF10596	GO:0017070
PF10597	GO:0030623
PF10598	GO:0003723
PF10613	GO:0004970
PF10613	GO:0016020
PF10637	GO:0005506
PF10637	GO:0016706
PF10637	GO:0031418
PF10637	GO:0055114
PF10660	GO:0051537
PF10660	GO:0043231
PF10744	GO:0003712
PF10744	GO:0006357
PF10744	GO:0016592
PF11069	GO:0003352
PF11095	GO:0034719
PF11107	GO:0036297
PF11107	GO:0043240
PF11109	GO:0031854
PF11277	GO:0016592
PF11365	GO:0010506
PF11365	GO:0005615
PF11380	GO:0016772
PF11411	GO:0003910
PF11461	GO:0046983
PF11538	GO:0005515
PF11540	GO:0007018
PF11540	GO:0005868
PF11547	GO:0043130
PF11568	GO:0016592
PF11571	GO:0016592
PF11605	GO:0032266
PF11605	GO:0043130
PF11616	GO:0018024
PF11629	GO:0004674
PF11635	GO:0016592
PF11640	GO:0004674
PF11698	GO:1902600
PF11698	GO:0000221
PF11705	GO:0006383
PF11712	GO:0070072
PF11722	GO:0008168
PF11770	GO:0016021
PF11789	GO:0008270
PF11799	GO:0003684
PF11799	GO:0006281
PF11802	GO:0051382
PF11802	GO:0005634
PF11803	GO:0048040
PF11851	GO:0006355
PF11857	GO:0004222
PF11894	GO:0005643
PF11931	GO:0003723
PF11931	GO:0000398
PF11931	GO:0005681
PF11956	GO:0005267
PF11956	GO:0016020
PF12009	GO:0003964
PF12017	GO:0004803
PF12017	GO:0006313
PF12036	GO:0016021
PF12052	GO:0005245
PF12052	GO:0070588
PF12052	GO:0005891
PF12062	GO:0015016
PF12062	GO:0016787
PF12063	GO:0004674
PF12070	GO:0003714
PF12070	GO:0006351
PF12090	GO:0003712
PF12090	GO:0000124
PF12109	GO:0019955
PF12125	GO:0046983
PF12144	GO:0008013
PF12144	GO:0016592
PF12153	GO:0042742
PF12162	GO:0003700
PF12179	GO:0008384
PF12191	GO:0005515
PF12191	GO:0043065
PF12191	GO:0005886
PF12201	GO:0006915
PF12202	GO:0004674
PF12202	GO:0005524
PF12235	GO:0003723
PF12257	GO:0005096
PF12258	GO:0021987
PF12297	GO:0007224
PF12317	GO:0042073
PF12328	GO:0004526
PF12328	GO:0008033
PF12328	GO:0005634
PF12336	GO:0006355
PF12356	GO:0004842
PF12356	GO:0006915
PF12356	GO:0032465
PF12409	GO:0016887
PF12409	GO:0006812
PF12409	GO:0016021
PF12422	GO:0005634
PF12424	GO:0005388
PF12463	GO:0006511
PF12463	GO:0031464
PF12470	GO:0005515
PF12474	GO:0004674
PF12483	GO:0004842
PF12483	GO:0006996
PF12483	GO:0016567
PF12513	GO:0016817
PF12537	GO:0016020
PF12549	GO:0004511
PF12549	GO:0055114
PF12554	GO:0033566
PF12567	GO:0004725
PF12567	GO:0050852
PF12589	GO:0016435
PF12589	GO:0070476
PF12597	GO:0033617
PF12597	GO:0005743
PF12605	GO:0004674
PF12619	GO:0003677
PF12619	GO:0005524
PF12619	GO:0006270
PF12619	GO:1905775
PF12619	GO:0005634
PF12619	GO:0042555
PF12632	GO:0017022
PF12643	GO:0047429
PF12643	GO:0009143
PF12678	GO:0008270
PF12689	GO:0016791
PF12763	GO:0005515
PF12767	GO:0070461
PF12774	GO:0005524
PF12859	GO:0005680
PF12861	GO:0008270
PF12861	GO:0061630
PF12861	GO:0097602
PF12861	GO:0031145
PF12861	GO:0005680
PF12884	GO:0008140
PF12884	GO:0051289
PF12906	GO:0008270
PF12924	GO:0046914
PF12937	GO:0005515
PF12940	GO:0004519
PF12940	GO:0043565
PF12940	GO:0061630
PF12940	GO:0033151
PF13000	GO:0008521
PF13000	GO:0016021
PF13001	GO:0060090
PF13001	GO:0043248
PF13017	GO:0060964
PF13085	GO:0009055
PF13085	GO:0051536
PF13086	GO:0004386
PF13096	GO:0034080
PF13096	GO:0000775
PF13174	GO:0005515
PF13176	GO:0005515
PF13180	GO:0005515
PF13181	GO:0005515
PF13185	GO:0005515
PF13202	GO:0005509
PF13302	GO:0008080
PF13304	GO:0005524
PF13304	GO:0016887
PF13307	GO:0003676
PF13307	GO:0004386
PF13307	GO:0005524
PF13307	GO:0016818
PF13307	GO:0006139
PF13361	GO:0005524
PF13361	GO:0016787
PF13405	GO:0005509
PF13409	GO:0005515
PF13409	GO:0006749
PF13417	GO:0005515
PF13417	GO:0006749
PF13499	GO:0005509
PF13506	GO:0016757
PF13516	GO:0005515
PF13520	GO:0022857
PF13520	GO:0055085
PF13520	GO:0016020
PF13606	GO:0005515
PF13640	GO:0016491
PF13640	GO:0055114
PF13656	GO:0046983
PF13656	GO:0006351
PF13676	GO:0005515
PF13676	GO:0007165
PF13691	GO:0008033
PF13718	GO:0008080
PF13833	GO:0005509
PF13841	GO:0045087
PF13841	GO:0005576
PF13851	GO:0048870
PF13851	GO:0031514
PF13853	GO:0004984
PF13853	GO:0007186
PF13853	GO:0016021
PF13855	GO:0005515
PF13867	GO:0005515
PF13869	GO:0003729
PF13869	GO:0006378
PF13869	GO:0005849
PF13885	GO:0045095
PF13887	GO:0016540
PF13890	GO:0005096
PF13892	GO:0003677
PF13903	GO:0016021
PF13911	GO:0055114
PF13914	GO:0019902
PF13922	GO:0003677
PF13925	GO:0008017
PF13931	GO:0008017
PF13949	GO:0005515
PF13965	GO:0016021
PF13971	GO:0006310
PF13971	GO:0042138
PF14073	GO:0042802
PF14073	GO:0043015
PF14138	GO:0031966
PF14304	GO:0031124
PF14369	GO:0061630
PF14523	GO:0016020
